,Unnamed: 0,issue_num,type,state,Original Text,Processed Text,Full Length,len,aa,begauth,has_code,first_turn,last_turn,created_at,clen,tlen,cloc,tloc,tpos1,tpos2,ppau,npau,Code
9649,9649,22892,title,closed,ClientWebSocket throws exception when connecting after abort,ClientWebSocket throws exception when connecting after abort,60,60,3,1,0,1,0,1500852478.0,0.2058823529411764,0.2058823529411764,0.2,0.0833333333333333,0.0,1.0,0.0,5.9179812020202086e-05,Observed Bug Behaviour
9650,9650,22892,body,closed,"The [documentation ](https://msdn.microsoft.com/en-us/library/system.net.websockets.clientwebsocket.abort(v=vs.110).aspx) of CODE says:
> Aborts the connection and cancels any pending IO operations.","The [documentation ](https://msdn.microsoft.com/en-us/library/system.net.websockets.clientwebsocket.abort(v=vs.110).aspx) of CODE says:
> Aborts the connection and cancels any pending IO operations.",199,199,3,1,1,1,0,1500852478.0,0.4705882352941176,0.4705882352941176,0.4,0.1666666666666666,0.0,1.0,0.0,5.9179812020202086e-05,Solution Discussion
9651,9651,22892,body,closed,"But after calling CODE, one can no longer connect with that ClientWebSocket.","But after calling CODE, one can no longer connect with that ClientWebSocket.",76,76,3,1,1,1,0,1500852478.0,0.3529411764705882,0.3529411764705882,0.6,0.25,0.0,1.0,0.0,5.9179812020202086e-05,Motivation
9652,9652,22892,body,closed,"The following snippet throws an ObjectDisposedException (""Cannot access a disposed object""):","The following snippet throws an ObjectDisposedException (""Cannot access a disposed object""):",92,92,3,1,0,1,0,1500852478.0,0.3823529411764705,0.3823529411764705,0.8,0.3333333333333333,0.0,1.0,0.0,5.9179812020202086e-05,Solution Discussion
9653,9653,22892,body,closed,"CODE


I understand that this exception is thrown when trying to reconnect after a CODE call (since the documentation states that unmanaged resources are released), but why is it also thrown after CODE?","CODE


I understand that this exception is thrown when trying to reconnect after a CODE call (since the documentation states that unmanaged resources are released), but why is it also thrown after CODE?",205,205,3,1,1,1,0,1500852478.0,1.0,1.0,1.0,0.4166666666666667,0.0,1.0,0.0,5.9179812020202086e-05,Potential New Issues and Requests
9654,9654,22892,comment,closed,This is the same behavior as .NET Framework.,This is the same behavior as .NET Framework.,44,44,1,0,0,0,0,1500853522.0,0.5333333333333333,0.2352941176470588,0.25,0.5,5.917503539024207e-05,0.9999408249646098,5.9179812020202086e-05,9.069702991601852e-07,Investigation and Exploration
9655,9655,22892,comment,closed,Calling Abort() is a terminal operation and closes the socket.,Calling Abort() is a terminal operation and closes the socket.,62,62,1,0,0,0,0,1500853522.0,0.6666666666666666,0.2941176470588235,0.5,0.5833333333333334,5.917503539024207e-05,0.9999408249646098,5.9179812020202086e-05,9.069702991601852e-07,Potential New Issues and Requests
9656,9656,22892,comment,closed,The connection lifetime is over at that point and essentially this is similar to Dispose().,The connection lifetime is over at that point and essentially this is similar to Dispose().,91,91,1,0,0,0,0,1500853522.0,1.0,0.4411764705882353,0.75,0.6666666666666666,5.917503539024207e-05,0.9999408249646098,5.9179812020202086e-05,9.069702991601852e-07,Potential New Issues and Requests
9657,9657,22892,comment,closed,The documentation can probably be enhanced to explain this better.,The documentation can probably be enhanced to explain this better.,66,66,1,0,0,0,0,1500853522.0,0.6666666666666666,0.2941176470588235,1.0,0.75,5.917503539024207e-05,0.9999408249646098,5.9179812020202086e-05,9.069702991601852e-07,Potential New Issues and Requests
9658,9658,22892,comment,closed,cc: @CIPop @DavidGoll,cc: @CIPop @DavidGoll,21,21,1,0,0,0,0,1500853538.0,1.0,0.088235294117647,1.0,0.8333333333333334,6.00819324843454e-05,0.9999399180675156,9.069702991601852e-07,2.0633574305894213e-05,Social Conversation
9659,9659,22892,comment,closed,Thanks for the quick response - after having read the documentation i assumed that Abort would only reset the current state of the socket and it would behave as a new instance would do.,Thanks for the quick response - after having read the documentation i assumed that Abort would only reset the current state of the socket and it would behave as a new instance would do.,185,185,3,1,0,0,0,1500853902.0,1.0,0.9705882352941176,1.0,0.9166666666666666,8.071384137519607e-05,0.9999192861586248,2.0633574305894213e-05,1.0,Potential New Issues and Requests
9660,9660,22892,comment,closed,The documentation has been updated -- closing this issue now.,The documentation has been updated -- closing this issue now.,61,61,1,0,0,0,1,1518495053.0,1.0,0.2941176470588235,1.0,1.0,1.0,0.0,1.0,0.0,Action on Issue
9661,9661,7897,title,closed,RyuJIT: Unnecessary Copy of System V x86-64 Multi-Register Structure Returning,RyuJIT: Unnecessary Copy of System V x86-64 Multi-Register Structure Returning,78,78,1,1,0,1,0,1492483980.0,0.1643835616438356,0.1643835616438356,0.0357142857142857,0.0285714285714285,0.0,1.0,0.0,1.0,Social Conversation
9662,9662,7897,body,closed,"According to VTune characterization of TechEmpower with CoreCLR 2.0-beta, the top hot function of CODE is CODE, which is called by the top hot function CODE in Kestrel.","According to VTune characterization of TechEmpower with CoreCLR 2.0-beta, the top hot function of CODE is CODE, which is called by the top hot function CODE in Kestrel.",168,168,1,1,1,1,0,1492483980.0,0.3972602739726027,0.3972602739726027,0.0714285714285714,0.0571428571428571,0.0,1.0,0.0,1.0,Solution Discussion
9663,9663,7897,body,closed,"CODE
There are codegen differences between Windows and Ubuntu as shown below:  

|          Windows         |            Ubuntu          | 
|--------------------------------------|--------------------------------------| 
| Block 1:                             | Block 1:                             | 
| push rdi                             | push r14                             | 
| push rsi                             | push r13                             |","CODE
There are codegen differences between Windows and Ubuntu as shown below:  

|          Windows         |            Ubuntu          | 
|--------------------------------------|--------------------------------------| 
| Block 1:                             | Block 1:                             | 
| push rdi                             | push r14                             | 
| push rsi                             | push r13                             |",469,469,1,1,1,1,0,1492483980.0,0.589041095890411,0.589041095890411,0.1071428571428571,0.0857142857142857,0.0,1.0,0.0,1.0,Solution Discussion
9664,9664,7897,body,closed,"| push rbx                             | push rbx                             | 
| sub rsp, 0x20                        | sub rsp, 0x40                        | 
| mov rsi, rdx                         | vzeroupper                           | 
| mov rdi, qword ptr [rcx+0x38]        | mov r13, rdi                         | 
| mov rbx, rdi                         | lea rdi, ptr [rsp]                   | 
| test rbx, rbx                        | mov ecx, 0x10                        | 
| jnz 0x7ffa9a429019","| push rbx                             | push rbx                             | 
| sub rsp, 0x20                        | sub rsp, 0x40                        | 
| mov rsi, rdx                         | vzeroupper                           | 
| mov rdi, qword ptr [rcx+0x38]        | mov r13, rdi                         | 
| mov rbx, rdi                         | lea rdi, ptr [rsp]                   | 
| test rbx, rbx                        | mov ecx, 0x10                        | 
| jnz 0x7ffa9a429019",512,512,1,1,0,1,0,1492483980.0,0.7534246575342466,0.7534246575342466,0.1428571428571428,0.1142857142857142,0.0,1.0,0.0,1.0,Solution Discussion
9665,9665,7897,body,closed,<Block 4>         | xor,<Block 4>         | xor,23,23,1,1,0,1,0,1492483980.0,0.0547945205479452,0.0547945205479452,0.1785714285714285,0.1428571428571428,0.0,1.0,0.0,1.0,Social Conversation
9666,9666,7897,body,closed,"eax, eax                         | 
| Block 2:                             | rep stosd dword ptr","eax, eax                         | 
| Block 2:                             | rep stosd dword ptr",97,97,1,1,0,1,0,1492483980.0,0.1506849315068493,0.1506849315068493,0.2142857142857142,0.1714285714285714,0.0,1.0,0.0,1.0,Solution Discussion
9667,9667,7897,body,closed,"[rdi]            | 
| mov rcx, rsi                         | mov rdi, r13                         | 
| call 0x7ffa9a421410                  | mov rbx, qword ptr [rdi+0x38]        | 
| Block 3:                             | mov r14, rbx                         | 
| mov rax, rsi                         | test r14, r14                        | 
| add rsp, 0x20                        | jnz 0x7f52d191a08c <Block 4>         | 
| pop rbx                              | Block 2:                             | 
| pop rsi                              | call 0x7f52d1910b90                  | 
| pop rdi                              | Block 3:                             | 
| ret                                  | *","[rdi]            | 
| mov rcx, rsi                         | mov rdi, r13                         | 
| call 0x7ffa9a421410                  | mov rbx, qword ptr [rdi+0x38]        | 
| Block 3:                             | mov r14, rbx                         | 
| mov rax, rsi                         | test r14, r14                        | 
| add rsp, 0x20                        | jnz 0x7f52d191a08c <Block 4>         | 
| pop rbx                              | Block 2:                             | 
| pop rsi                              | call 0x7f52d1910b90                  | 
| pop rdi                              | Block 3:                             | 
| ret                                  | *",719,719,1,1,0,1,0,1492483980.0,0.9863013698630136,0.9863013698630136,0.25,0.2,0.0,1.0,0.0,1.0,Solution Discussion
9668,9668,7897,body,closed,"*mov qword ptr [rsp+0x10], rax**        | 
|","*mov qword ptr [rsp+0x10], rax**        | 
|",45,45,1,1,0,1,0,1492483980.0,0.0958904109589041,0.0958904109589041,0.2857142857142857,0.2285714285714285,0.0,1.0,0.0,1.0,Solution Discussion
9669,9669,7897,body,closed,"| **mov qword ptr [rsp+0x18], rdx**        | 
|                                      | *","| **mov qword ptr [rsp+0x18], rdx**        | 
|                                      | *",89,89,1,1,0,1,0,1492483980.0,0.1095890410958904,0.1095890410958904,0.3214285714285714,0.2571428571428571,0.0,1.0,0.0,1.0,Solution Discussion
9670,9670,7897,body,closed,"*vmovdqu xmm0, xmmword ptr [rsp+0x10]** | 
|                                      | **vmovdqu xmmword ptr","*vmovdqu xmm0, xmmword ptr [rsp+0x10]** | 
|                                      | **vmovdqu xmmword ptr",106,106,1,1,0,1,0,1492483980.0,0.136986301369863,0.136986301369863,0.3571428571428571,0.2857142857142857,0.0,1.0,0.0,1.0,Solution Discussion
9671,9671,7897,body,closed,"[rsp+0x20], xmm0** | 
|                                      | **mov rax, qword ptr [rsp+0x20]**        | 
|                                      | **mov rdx, qword ptr","[rsp+0x20], xmm0** | 
|                                      | **mov rax, qword ptr [rsp+0x20]**        | 
|                                      | **mov rdx, qword ptr",170,170,1,1,0,1,0,1492483980.0,0.2191780821917808,0.2191780821917808,0.3928571428571428,0.3142857142857143,0.0,1.0,0.0,1.0,Solution Discussion
9672,9672,7897,body,closed,"[rsp+0x28]**        | 
|                                      | add rsp, 0x40                        | 
|                                      | pop rbx                              | 
|                                      | pop r13                              | 
|                                      | pop r14                              |","[rsp+0x28]**        | 
|                                      | add rsp, 0x40                        | 
|                                      | pop rbx                              | 
|                                      | pop r13                              | 
|                                      | pop r14                              |",349,349,1,1,0,1,0,1492483980.0,0.3150684931506849,0.3150684931506849,0.4285714285714285,0.3428571428571428,0.0,1.0,0.0,1.0,Solution Discussion
9673,9673,7897,body,closed,"|                                      | ret                                  | 
| Block 4:                             | Block 4:                             | 
| lea rdx, ptr [rbx+0x28]              | lea rax, ptr [r14+0x28]              | 
| mov rcx, rdx                         | mov rdi, rax                         | 
| mov rax, qword ptr [rcx]             | mov rsi, qword ptr [rdi]             | 
| mov ecx, dword ptr","|                                      | ret                                  | 
| Block 4:                             | Block 4:                             | 
| lea rdx, ptr [rbx+0x28]              | lea rax, ptr [r14+0x28]              | 
| mov rcx, rdx                         | mov rdi, rax                         | 
| mov rax, qword ptr [rcx]             | mov rsi, qword ptr [rdi]             | 
| mov ecx, dword ptr",430,430,1,1,0,1,0,1492483980.0,0.6712328767123288,0.6712328767123288,0.4642857142857143,0.3714285714285714,0.0,1.0,0.0,1.0,Solution Discussion
9674,9674,7897,body,closed,"[rcx+0x8]         | mov edi, dword ptr [rdi+0x8]         | 
| mov r8d, dword ptr [rdi+0x1c]        | mov edx, dword ptr [rbx+0x1c]        | 
| mov r9d, r8d                         | mov ecx, edx                         | 
| mov r10d, dword ptr [rdi]            | mov r8d, dword ptr [rbx]             | 
| mov edx, dword ptr [rdx+0xc]         | mov eax, dword ptr [rax+0xc]         | 
| mov edi, edx                         | sub eax, edx                         | 
| sub edi, r8d                         | lea rdx, ptr","[rcx+0x8]         | mov edi, dword ptr [rdi+0x8]         | 
| mov r8d, dword ptr [rdi+0x1c]        | mov edx, dword ptr [rbx+0x1c]        | 
| mov r9d, r8d                         | mov ecx, edx                         | 
| mov r10d, dword ptr [rdi]            | mov r8d, dword ptr [rbx]             | 
| mov edx, dword ptr [rdx+0xc]         | mov eax, dword ptr [rax+0xc]         | 
| mov edi, edx                         | sub eax, edx                         | 
| sub edi, r8d                         | lea rdx, ptr",524,524,1,1,0,1,0,1492483980.0,1.0,1.0,0.5,0.4,0.0,1.0,0.0,1.0,Solution Discussion
9675,9675,7897,body,closed,"[rsp]                   | 
| lea ebx, ptr [rcx+r9*1]              | vxorpd xmm0, xmm0, xmm0              | 
| lea rcx, ptr [rsi]                   | vmovdqu xmmword ptr [rdx], xmm0      | 
| mov rdx, rax                         | add edi, ecx                         | 
| call CORINFO_HELP_CHECKED_ASSIGN_REF | mov qword ptr","[rsp]                   | 
| lea ebx, ptr [rcx+r9*1]              | vxorpd xmm0, xmm0, xmm0              | 
| lea rcx, ptr [rsi]                   | vmovdqu xmmword ptr [rdx], xmm0      | 
| mov rdx, rax                         | add edi, ecx                         | 
| call CORINFO_HELP_CHECKED_ASSIGN_REF | mov qword ptr",328,328,1,1,0,1,0,1492483980.0,0.5616438356164384,0.5616438356164384,0.5357142857142857,0.4285714285714285,0.0,1.0,0.0,1.0,Solution Discussion
9676,9676,7897,body,closed,"[rsp], rsi             | 
| Block 5:","[rsp], rsi             | 
| Block 5:",37,37,1,1,0,1,0,1492483980.0,0.0821917808219178,0.0821917808219178,0.5714285714285714,0.4571428571428571,0.0,1.0,0.0,1.0,Solution Discussion
9677,9677,7897,body,closed,"| mov dword ptr [rsp+0x8], edi         | 
| mov dword ptr [rsi+0x8], ebx         | mov dword ptr [rsp+0xc], eax         | 
| mov dword ptr","| mov dword ptr [rsp+0x8], edi         | 
| mov dword ptr [rsi+0x8], ebx         | mov dword ptr [rsp+0xc], eax         | 
| mov dword ptr",140,140,1,1,0,1,0,1492483980.0,0.3150684931506849,0.3150684931506849,0.6071428571428571,0.4857142857142857,0.0,1.0,0.0,1.0,Solution Discussion
9678,9678,7897,body,closed,"[rsi+0xc], edi         | *","[rsi+0xc], edi         | *",26,26,1,1,0,1,0,1492483980.0,0.0410958904109589,0.0410958904109589,0.6428571428571429,0.5142857142857142,0.0,1.0,0.0,1.0,Solution Discussion
9679,9679,7897,body,closed,"*vmovdqu xmm0, xmmword ptr","*vmovdqu xmm0, xmmword ptr",26,26,1,1,0,1,0,1492483980.0,0.0547945205479452,0.0547945205479452,0.6785714285714286,0.5428571428571428,0.0,1.0,0.0,1.0,Solution Discussion
9680,9680,7897,body,closed,"[rsp]**      | 
| mov rax, rsi                         | **vmovdqu xmmword ptr","[rsp]**      | 
| mov rax, rsi                         | **vmovdqu xmmword ptr",79,79,1,1,0,1,0,1492483980.0,0.136986301369863,0.136986301369863,0.7142857142857143,0.5714285714285714,0.0,1.0,0.0,1.0,Solution Discussion
9681,9681,7897,body,closed,"[rsp+0x30], xmm0** | 
| add rsp, 0x20                        | **mov rax, qword ptr [rsp+0x30]**        | 
| pop rbx                              | **mov rdx, qword ptr","[rsp+0x30], xmm0** | 
| add rsp, 0x20                        | **mov rax, qword ptr [rsp+0x30]**        | 
| pop rbx                              | **mov rdx, qword ptr",170,170,1,1,0,1,0,1492483980.0,0.2876712328767123,0.2876712328767123,0.75,0.6,0.0,1.0,0.0,1.0,Solution Discussion
9682,9682,7897,body,closed,"[rsp+0x38]**        | 
| pop rsi                              | add rsp, 0x40                        | 
| pop rdi                              | pop rbx                              | 
| ret                                  | pop r13                              | 
|                                      | pop r14                              | 
|                                      | ret                                  |","[rsp+0x38]**        | 
| pop rsi                              | add rsp, 0x40                        | 
| pop rdi                              | pop rbx                              | 
| ret                                  | pop r13                              | 
|                                      | pop r14                              | 
|                                      | ret                                  |",431,431,1,1,0,1,0,1492483980.0,0.4383561643835616,0.4383561643835616,0.7857142857142857,0.6285714285714286,0.0,1.0,0.0,1.0,Solution Discussion
9683,9683,7897,body,closed,There are two codegen issues that make Linux version slower:,There are two codegen issues that make Linux version slower:,60,60,1,1,0,1,0,1492483980.0,0.136986301369863,0.136986301369863,0.8214285714285714,0.6571428571428571,0.0,1.0,0.0,1.0,Solution Discussion
9684,9684,7897,body,closed,1.,1.,2,2,1,1,0,1,0,1492483980.0,0.0136986301369863,0.0136986301369863,0.8571428571428571,0.6857142857142857,0.0,1.0,0.0,1.0,Social Conversation
9685,9685,7897,body,closed,Redundantly copy the result of calling CODE (highlighted code in CODE).,Redundantly copy the result of calling CODE (highlighted code in CODE).,71,71,1,1,1,1,0,1492483980.0,0.1506849315068493,0.1506849315068493,0.8928571428571429,0.7142857142857143,0.0,1.0,0.0,1.0,Solution Discussion
9686,9686,7897,body,closed,2.,2.,2,2,1,1,0,1,0,1492483980.0,0.0136986301369863,0.0136986301369863,0.9285714285714286,0.7428571428571429,0.0,1.0,0.0,1.0,Social Conversation
9687,9687,7897,body,closed,Redundantly copy the result of calling (inlined) CODE (highlighted code in CODE).,Redundantly copy the result of calling (inlined) CODE (highlighted code in CODE).,81,81,1,1,1,1,0,1492483980.0,0.1643835616438356,0.1643835616438356,0.9642857142857144,0.7714285714285715,0.0,1.0,0.0,1.0,Solution Discussion
9688,9688,7897,body,closed,I will look into fixing these codegen issues.,I will look into fixing these codegen issues.,45,45,1,1,0,1,0,1492483980.0,0.1095890410958904,0.1095890410958904,1.0,0.8,0.0,1.0,0.0,1.0,Solution Discussion
9689,9689,7897,comment,closed,"@dotnet/jit-contrib

There are a few [existing issues](https://github.com/dotnet/coreclr/issues?utf8=%E2%9C%93&q=is%3Aissue%20is%3Aopen%20label%3Aarea-codegen%20label%3Aoptimization%20milestone%3AFuture%20struct%20copy%20label%3Aos-linux%20) that may be related","@dotnet/jit-contrib

There are a few [existing issues](https://github.com/dotnet/coreclr/issues?utf8=%E2%9C%93&q=is%3Aissue%20is%3Aopen%20label%3Aarea-codegen%20label%3Aoptimization%20milestone%3AFuture%20struct%20copy%20label%3Aos-linux%20) that may be related",263,263,1,0,0,0,0,1492569123.0,1.0,0.273972602739726,1.0,0.8285714285714286,0.6329346347410442,0.3670653652589558,1.0,0.0232432495918631,Solution Discussion
9690,9690,7897,comment,closed,@RussKeldorph,@RussKeldorph,13,13,1,1,0,0,0,1492571102.0,0.0526315789473684,0.0136986301369863,0.5,0.8571428571428571,0.6476460924316649,0.352353907568335,0.0232432495918631,0.0040402616774132,Social Conversation
9691,9691,7897,comment,closed,"Most of these existing issues are related to structure argument passing, and this issue is only about returned structures.","Most of these existing issues are related to structure argument passing, and this issue is only about returned structures.",122,122,1,1,0,0,0,1492571102.0,1.0,0.2602739726027397,1.0,0.8857142857142857,0.6476460924316649,0.352353907568335,0.0232432495918631,0.0040402616774132,Solution Discussion
9692,9692,7897,comment,closed,@fiigii Understood.,@fiigii Understood.,19,19,1,0,0,0,0,1492571446.0,0.0869565217391304,0.0273972602739726,0.5,0.9142857142857144,0.6502033139807167,0.3497966860192832,0.0040402616774132,0.0008104013248299,Social Conversation
9693,9693,7897,comment,closed,I didn't mean to suggest your issue was a duplicate; just that in theory there might be other issues affected by a fix.,I didn't mean to suggest your issue was a duplicate; just that in theory there might be other issues affected by a fix.,119,119,1,0,0,0,0,1492571446.0,1.0,0.3150684931506849,1.0,0.9428571428571428,0.6502033139807167,0.3497966860192832,0.0040402616774132,0.0008104013248299,Solution Discussion
9694,9694,7897,comment,closed,"@RussKeldorph I see, thanks for explaining.","@RussKeldorph I see, thanks for explaining.",43,43,1,1,0,0,0,1492571515.0,1.0,0.0821917808219178,1.0,0.9714285714285714,0.6507162450472417,0.3492837549527583,0.0008104013248299,0.5518480673690145,Action on Issue
9695,9695,7897,comment,closed,It may be related to [First class structs ](https://github.com/dotnet/coreclr/blob/master/Documentation/design-docs/first-class-structs.md),It may be related to [First class structs ](https://github.com/dotnet/coreclr/blob/master/Documentation/design-docs/first-class-structs.md),139,139,1,0,0,0,1,1492618501.0,1.0,0.1232876712328767,1.0,1.0,1.0,0.0,0.5518480673690145,0.0,Solution Discussion
9696,9696,7057,title,closed,RyuJIT is now the default x86 JIT.  Update relevant documentation.,RyuJIT is now the default x86 JIT.  Update relevant documentation.,66,66,1,1,0,1,0,1480377389.0,0.3666666666666666,0.2391304347826087,0.25,0.025,0.0,1.0,0.0,0.0083185724307824,Social Conversation
9697,9697,7057,body,closed,"As of aad84026d7c5dc10b877bec263f4456a31584772, RyuJIT is now the default x86 JIT, replacing the LEGACY_BACKEND JIT (built from these sources) and JIT32, which shows up in the official x86 packages from Microsoft.","As of aad84026d7c5dc10b877bec263f4456a31584772, RyuJIT is now the default x86 JIT, replacing the LEGACY_BACKEND JIT (built from these sources) and JIT32, which shows up in the official x86 packages from Microsoft.",213,213,1,1,0,1,0,1480377389.0,1.0,0.6521739130434783,0.5,0.05,0.0,1.0,0.0,0.0083185724307824,Solution Discussion
9698,9698,7057,body,closed,"For now, setting CODE in the environment will make CoreCLR load the older JIT (LEGACY_BACKEND or JIT32) instead.","For now, setting CODE in the environment will make CoreCLR load the older JIT (LEGACY_BACKEND or JIT32) instead.",112,112,1,1,1,1,0,1480377389.0,0.6,0.391304347826087,0.75,0.075,0.0,1.0,0.0,0.0083185724307824,Solution Discussion
9699,9699,7057,body,closed,Update relevant documentation in this repo to indicate the above.,Update relevant documentation in this repo to indicate the above.,65,65,1,1,0,1,0,1480377389.0,0.3333333333333333,0.217391304347826,1.0,0.1,0.0,1.0,0.0,0.0083185724307824,Social Conversation
9700,9700,7057,comment,closed,Are there any performance metrics available for RyuJIT in x86 mode?,Are there any performance metrics available for RyuJIT in x86 mode?,67,67,1,0,0,0,0,1480442024.0,0.4583333333333333,0.2391304347826087,0.5,0.125,0.0069901875654366,0.9930098124345632,0.0083185724307824,0.0255696198295924,Solution Discussion
9701,9701,7057,comment,closed,"As x86's JIT was faster than RyuJIT for a long time (e.g. at startup of apps, x86 builds are much faster than x64 builds).","As x86's JIT was faster than RyuJIT for a long time (e.g. at startup of apps, x86 builds are much faster than x64 builds).",122,122,1,0,0,0,0,1480442024.0,1.0,0.5217391304347826,1.0,0.15,0.0069901875654366,0.9930098124345632,0.0083185724307824,0.0255696198295924,Potential New Issues and Requests
9702,9702,7057,comment,closed,@FransBouma We have some preliminary measurements but aren't ready to publish anything yet.,@FransBouma We have some preliminary measurements but aren't ready to publish anything yet.,91,91,1,1,0,0,0,1480640699.0,0.4193548387096774,0.2826086956521739,0.25,0.175,0.0284766192907114,0.9715233807092886,0.0255696198295924,0.0006746492872617,Motivation
9703,9703,7057,comment,closed,"As we get the correctness issues under control, our focus will shift to measuring the performance differences between RyuJIT/x86 and JIT32 and mitigating the regressions as much as we can.","As we get the correctness issues under control, our focus will shift to measuring the performance differences between RyuJIT/x86 and JIT32 and mitigating the regressions as much as we can.",188,188,1,1,0,0,0,1480640699.0,1.0,0.6739130434782609,0.5,0.2,0.0284766192907114,0.9715233807092886,0.0255696198295924,0.0006746492872617,Solution Discussion
9704,9704,7057,comment,closed,"If you have specific examples of performance regressions, we'd love to hear about them, especially if they are easy for anyone to reproduce and analyze.","If you have specific examples of performance regressions, we'd love to hear about them, especially if they are easy for anyone to reproduce and analyze.",152,152,1,1,0,0,0,1480640699.0,0.8387096774193549,0.5652173913043478,0.75,0.225,0.0284766192907114,0.9715233807092886,0.0255696198295924,0.0006746492872617,Solution Discussion
9705,9705,7057,comment,closed,@dotnet/jit-contrib,@dotnet/jit-contrib,19,19,1,1,0,0,0,1480640699.0,0.0967741935483871,0.0652173913043478,1.0,0.25,0.0284766192907114,0.9715233807092886,0.0255696198295924,0.0006746492872617,Social Conversation
9706,9706,7057,comment,closed,@RussKeldorph,@RussKeldorph,13,13,1,0,0,0,0,1480645941.0,0.0217391304347826,0.0217391304347826,0.25,0.275,0.0290435344793556,0.9709564655206444,0.0006746492872617,0.000264608724649,Motivation
9707,9707,7057,comment,closed,I have an AnyCPU compiled complex winforms app and if I start it on x64 windows 8.1 it takes much longer to get up and running than when I start the same app through an x86 compiled stub to make it run on the 32bit CLR.,I have an AnyCPU compiled complex winforms app and if I start it on x64 windows 8.1 it takes much longer to get up and running than when I start the same app through an x86 compiled stub to make it run on the 32bit CLR.,219,219,1,0,0,0,0,1480645941.0,1.0,1.0,0.5,0.3,0.0290435344793556,0.9709564655206444,0.0006746492872617,0.000264608724649,Solution Discussion
9708,9708,7057,comment,closed,(.NET 4.x both).,(.NET 4.x both).,16,16,1,0,0,0,0,1480645941.0,0.0652173913043478,0.0652173913043478,0.75,0.325,0.0290435344793556,0.9709564655206444,0.0006746492872617,0.000264608724649,Social Conversation
9709,9709,7057,comment,closed,"Is this the kind of difference that will go away (for the better, so x64 performance will get close to x86 perf as it is now) eventually?","Is this the kind of difference that will go away (for the better, so x64 performance will get close to x86 perf as it is now) eventually?",137,137,1,0,0,0,0,1480645941.0,0.5869565217391305,0.5869565217391305,1.0,0.35,0.0290435344793556,0.9709564655206444,0.0006746492872617,0.000264608724649,Solution Discussion
9710,9710,7057,comment,closed,I have an AnyCPU compiled complex winforms app and if I start it on x64 windows 8.1 it takes much longer to get up and running than when I start the same app through an x86 compiled stub to make it run on the 32bit CLR.,I have an AnyCPU compiled complex winforms app and if I start it on x64 windows 8.1 it takes much longer to get up and running than when I start the same app through an x86 compiled stub to make it run on the 32bit CLR.,219,219,1,0,0,0,0,1480647997.0,1.0,1.0,0.25,0.375,0.029265888090163,0.9707341119098368,0.000264608724649,0.000201287959801,Solution Discussion
9711,9711,7057,comment,closed,(.NET 4.x both).,(.NET 4.x both).,16,16,1,0,0,0,0,1480647997.0,0.0652173913043478,0.0652173913043478,0.5,0.4,0.029265888090163,0.9707341119098368,0.000264608724649,0.000201287959801,Social Conversation
9712,9712,7057,comment,closed,"I think you are confusing RyuJIT x64 with JIT64, the old x64 JIT.","I think you are confusing RyuJIT x64 with JIT64, the old x64 JIT.",65,65,1,0,0,0,0,1480647997.0,0.2826086956521739,0.2826086956521739,0.75,0.425,0.029265888090163,0.9707341119098368,0.000264608724649,0.000201287959801,Solution Discussion
9713,9713,7057,comment,closed,"It is JIT64 that sometimes has serious performance problems, not RyuJIT.","It is JIT64 that sometimes has serious performance problems, not RyuJIT.",72,72,1,0,0,0,0,1480647997.0,0.2391304347826087,0.2391304347826087,1.0,0.45,0.029265888090163,0.9707341119098368,0.000264608724649,0.000201287959801,Solution Discussion
9714,9714,7057,comment,closed,"@mikedn afaik, RyuJIT is the JIT in .NET 4.6","@mikedn afaik, RyuJIT is the JIT in .NET 4.6",44,44,1,0,0,0,0,1480649561.0,1.0,0.1956521739130435,0.25,0.475,0.0294350325684232,0.9705649674315768,0.000201287959801,0.0003568871563481,Social Conversation
9715,9715,7057,comment,closed,+?,+?,2,2,1,0,0,0,0,1480649561.0,0.0,0.0,0.5,0.5,0.0294350325684232,0.9705649674315768,0.000201287959801,0.0003568871563481,Social Conversation
9716,9716,7057,comment,closed,i.o.w: if you have that installed (I do),i.o.w: if you have that installed (I do),40,40,1,0,0,0,0,1480649561.0,0.8888888888888888,0.1739130434782608,0.75,0.525,0.0294350325684232,0.9705649674315768,0.000201287959801,0.0003568871563481,Solution Discussion
9717,9717,7057,comment,closed,the JIT used is RyuJIT on x64.,the JIT used is RyuJIT on x64.,30,30,1,0,0,0,0,1480649561.0,0.7777777777777778,0.1521739130434782,1.0,0.55,0.0294350325684232,0.9705649674315768,0.000201287959801,0.0003568871563481,Social Conversation
9718,9718,7057,comment,closed,"afaik, RyuJIT is the JIT in .NET 4.6+?","afaik, RyuJIT is the JIT in .NET 4.6+?",38,38,1,0,0,0,0,1480652334.0,0.2857142857142857,0.1739130434782608,0.1666666666666666,0.575,0.0297349287565404,0.9702650712434596,0.0003568871563481,0.0002271568088548,Solution Discussion
9719,9719,7057,comment,closed,i.o.w: if you have that installed (I do),i.o.w: if you have that installed (I do),40,40,1,0,0,0,0,1480652334.0,0.2857142857142857,0.1739130434782608,0.3333333333333333,0.6,0.0297349287565404,0.9702650712434596,0.0003568871563481,0.0002271568088548,Solution Discussion
